,Title,image,MRP
32,"Kellogg's Muesli with 20% Nuts Delight Pouch, 750 g","['https://m.media-amazon.com/images/I/71iIqw4UzCL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/71iIqw4UzCL._AC_UL480_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71iIqw4UzCL._AC_UL640_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71iIqw4UzCL._AC_UL800_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71iIqw4UzCL._AC_UL960_FMwebp_QL65_.jpg']",414
33,"Bagrry's No Added Sugar Crunchy Muesli Jar, 1000g","['https://m.media-amazon.com/images/I/81-F4McTNmL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/81-F4McTNmL._AC_UL480_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81-F4McTNmL._AC_UL640_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81-F4McTNmL._AC_UL800_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81-F4McTNmL._AC_UL960_FMwebp_QL65_.jpg']",545
34,"Bagrrys Corn Flakes, 800g (with Extra 80g)","['https://m.media-amazon.com/images/I/81mBSoS6ibL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/81mBSoS6ibL._AC_UL480_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81mBSoS6ibL._AC_UL640_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81mBSoS6ibL._AC_UL800_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81mBSoS6ibL._AC_UL960_FMwebp_QL65_.jpg']",290
35,"Kellogg's All Bran Wheat Flakes, 425g","['https://m.media-amazon.com/images/I/714FpHRskkL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/714FpHRskkL._AC_UL480_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/714FpHRskkL._AC_UL640_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/714FpHRskkL._AC_UL800_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/714FpHRskkL._AC_UL960_FMwebp_QL65_.jpg']",205
36,"Nestlé CEREGROW Fortified Multigrain Cereal with Milk and Fruits, 300g Bag-In-Box Pack","['https://m.media-amazon.com/images/I/81v37rha2FL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/81v37rha2FL._AC_UL480_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81v37rha2FL._AC_UL640_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81v37rha2FL._AC_UL800_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81v37rha2FL._AC_UL960_FMwebp_QL65_.jpg']",249
37,"Nestle Koko Krunch Breakfast Cereal - Choco Burst, 250 g Pouch","['https://m.media-amazon.com/images/I/811BP211fCL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/811BP211fCL._AC_UL480_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/811BP211fCL._AC_UL640_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/811BP211fCL._AC_UL800_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/811BP211fCL._AC_UL960_FMwebp_QL65_.jpg']",175
38,"Bagrry's Protein Muesli with Whey Protein, Almonds and Oats, 500g","['https://m.media-amazon.com/images/I/71Kn20qGhBL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/71Kn20qGhBL._AC_UL480_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71Kn20qGhBL._AC_UL640_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71Kn20qGhBL._AC_UL800_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71Kn20qGhBL._AC_UL960_FMwebp_QL65_.jpg']",379
39,"Kellogg's Special K Protein And Fibre, 445g","['https://m.media-amazon.com/images/I/71OMvMDGQCL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/71OMvMDGQCL._AC_UL480_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71OMvMDGQCL._AC_UL640_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71OMvMDGQCL._AC_UL800_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71OMvMDGQCL._AC_UL960_FMwebp_QL65_.jpg']",210
40,"Kellogg's Corn Flakes with Honey, 630g","['https://m.media-amazon.com/images/I/71qLVYH-iUL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/71qLVYH-iUL._AC_UL480_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71qLVYH-iUL._AC_UL640_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71qLVYH-iUL._AC_UL800_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71qLVYH-iUL._AC_UL960_FMwebp_QL65_.jpg']",290
41,"Bagrry's White Oats, 1kg","['https://m.media-amazon.com/images/I/51bhrouMB3L._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/51bhrouMB3L._AC_UL480_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/51bhrouMB3L._AC_UL640_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/51bhrouMB3L._AC_UL800_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/51bhrouMB3L._AC_UL960_FMwebp_QL65_.jpg']",170
