,Title,image,MRP
30,"Dettol Cambridge N95 Mask for Protection from Virus, Bacteria, Pollution – Reusable, Washable, with Breathing Valve (Black, Medium)","['https://m.media-amazon.com/images/I/61xN7SqstXL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/61xN7SqstXL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61xN7SqstXL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61xN7SqstXL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61xN7SqstXL._AC_UL960_QL65_.jpg']",797
31,Dettol lather shaving cream 60g+18gfree=78g,"['https://m.media-amazon.com/images/I/51oGREdD6iL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/51oGREdD6iL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/51oGREdD6iL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/51oGREdD6iL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/51oGREdD6iL._AC_UL960_QL65_.jpg']",75
32,Dettol Cool Hygiene - 200 ml (Pack of 3),"['https://m.media-amazon.com/images/I/61No3gnVZOL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/61No3gnVZOL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61No3gnVZOL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61No3gnVZOL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61No3gnVZOL._AC_UL960_QL65_.jpg']",294
33,"Dettol Skincare Germ Protection Handwash Liquid Soap Jar, 900ml (Pack of 3)","['https://m.media-amazon.com/images/I/61NCHKeKZaL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/61NCHKeKZaL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61NCHKeKZaL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61NCHKeKZaL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61NCHKeKZaL._AC_UL960_QL65_.jpg']",447
34,Dettol Original Soap - 75g (Pack of 6),"['https://m.media-amazon.com/images/I/617Q+iLL1lL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/617Q+iLL1lL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/617Q+iLL1lL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/617Q+iLL1lL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/617Q+iLL1lL._AC_UL960_QL65_.jpg']",180
35,"Dettol Original Germ Protection Bathing Soap bar, 75gm (Pack of 5)","['https://m.media-amazon.com/images/I/61Pn9Jw7VEL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/61Pn9Jw7VEL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61Pn9Jw7VEL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61Pn9Jw7VEL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61Pn9Jw7VEL._AC_UL960_QL65_.jpg']",128
36,"Dettol Liquid Hand wash Refill Original -1500 ml and Dettol Liquid Soap Jar Original, 900 ml","['https://m.media-amazon.com/images/I/61NJq-xiCML._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/61NJq-xiCML._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61NJq-xiCML._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61NJq-xiCML._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61NJq-xiCML._AC_UL960_QL65_.jpg']",351
37,Dettol Tulsi Bathing Soap - 300g (co-Created with Moms),"['https://m.media-amazon.com/images/I/810Jzj+oDyL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/810Jzj+oDyL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/810Jzj+oDyL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/810Jzj+oDyL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/810Jzj+oDyL._AC_UL960_QL65_.jpg']",130
38,Dettol Squeezy Liquid Hand Wash - 110 ml,"['https://m.media-amazon.com/images/I/41dzjOCqiZL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/41dzjOCqiZL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/41dzjOCqiZL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/41dzjOCqiZL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/41dzjOCqiZL._AC_UL960_QL65_.jpg']",29
39,"Dettol Liquid Handwash - Original, 525ml Promo Pack","['https://m.media-amazon.com/images/I/71RG36Bwe2L._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/71RG36Bwe2L._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71RG36Bwe2L._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71RG36Bwe2L._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71RG36Bwe2L._AC_UL960_QL65_.jpg']",136
40,Dettol Liquid Hand Wash - 750ml (Aloevera),"['https://m.media-amazon.com/images/I/617kYeqhDdL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/617kYeqhDdL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/617kYeqhDdL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/617kYeqhDdL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/617kYeqhDdL._AC_UL960_QL65_.jpg']",109
41,Dettol Original Soap - 75 g (Pack of 12),"['https://m.media-amazon.com/images/I/61i+y+qSveL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/61i+y+qSveL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61i+y+qSveL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61i+y+qSveL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61i+y+qSveL._AC_UL960_QL65_.jpg']",286
42,"Dettol Squeezy Pack Liquid Handwash, 100ml - 100 Washes (Brown)","['https://m.media-amazon.com/images/I/91ARuooKkvL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/91ARuooKkvL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/91ARuooKkvL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/91ARuooKkvL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/91ARuooKkvL._AC_UL960_QL65_.jpg']",30
43,"Dettol Body Wash and Shower Gel, Revitalize - 250ml Each (Pack of 2)","['https://m.media-amazon.com/images/I/61ATEJsanhL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/61ATEJsanhL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61ATEJsanhL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61ATEJsanhL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61ATEJsanhL._AC_UL960_QL65_.jpg']",400
44,Dettol Original Liquid Handwash - 900 ml,"['https://m.media-amazon.com/images/I/31qnaGccwxL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/31qnaGccwxL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/31qnaGccwxL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/31qnaGccwxL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/31qnaGccwxL._AC_UL960_QL65_.jpg']",148
